name,height,width,img_h,img_w,area_frac,n_polyps_mask,n_bbox,compactness,sessile,size_bin,size_tertile,fold,split
cju8b7aqtr4a00987coba14b7,530,622,530,622,0.0350057635139234,1,1,0.763801890657442,True,medium,small,0,test
cju8b8yair65w09878pyqtr96,529,520,529,520,0.1257779555038534,1,1,0.4465549412142965,False,large,medium,2,train
cju8bafgqrf4x0818twisk3ea,530,531,530,531,0.1750666240272892,1,1,0.8095302976589668,True,large,large,0,test
cju8bbznkrf5g0871jncffynk,531,619,531,619,0.2276680996321751,1,1,0.6883928247778267,False,large,large,3,train
cju8bff9nrfi10850fmfzbf8v,529,437,529,437,0.110133968932358,1,1,0.8540554544697238,False,large,medium,0,test
cju8bgdmqrksy0801tozdmraa,529,622,529,622,0.042636412815541,1,1,0.830551493344546,False,medium,small,1,train
cju8bh8surexp0987o5pzklk1,506,577,506,577,0.2279508977195662,1,1,0.8686544274632435,False,large,large,4,train
cju8bi8q7rlmn0871abc5ch8k,531,622,531,622,0.0643662082705082,1,1,0.8570237654883746,False,medium,small,4,train
cju8bj2ssrmlm0871gc2ug2rs,449,469,449,469,0.0047392689748837,1,1,0.8495831862371903,True,small,small,1,val
cju8bk8oirjhw0817hgkua2w8,509,575,509,575,0.2945314768941658,1,1,0.6340536807873575,False,large,large,0,test
cju8bljw9rqk20801kr54akrl,529,621,529,621,0.2772618101787165,1,1,0.7489937345511799,False,large,large,2,train
cju8bm24yrrdp081829mbo8ic,546,626,546,626,0.0765866189188873,1,1,0.7681471223614112,False,medium,small,4,train
cju8bn7m2rmm70817hgxpb1uq,547,626,547,626,0.2239780154312515,1,1,0.634279962698416,False,large,large,4,train
cju8bop5jrsid08716i24fqda,531,622,531,622,0.0734493553993254,1,1,0.83273965475036,False,medium,small,4,train
cju8bpctzrqkr0850zeldv9kt,546,626,546,626,0.0776164729838851,1,1,0.8443861039330273,False,medium,medium,0,test
cju8bqxxurs6i0850mu7mtef9,528,600,528,600,0.1289204545454545,1,1,0.860568044897943,False,large,medium,0,test
cju8brv16rx7f0818uf5n89pv,529,622,529,622,0.0260820938614992,1,1,0.8417010139350577,True,medium,small,2,train
cju8bssulrrcy0987h1vq5060,531,548,531,548,0.1836673677265042,1,1,0.8661169282426913,False,large,large,3,train
cju8buos5rz9b08715lfr0f4f,530,576,530,576,0.2155005241090146,1,1,0.6409351250385094,False,large,large,4,val
cju8bw697rwg308177tg8huas,531,581,531,581,0.4368336947467027,1,1,0.4462036142823011,False,large,large,4,train
cju8bysfgrzkl081786jwac09,471,619,471,619,0.1740290654401147,1,1,0.8728714116738786,False,large,large,2,train
cju8bzzy2s66m08016z6mouqt,529,622,529,622,0.0681684182374072,1,1,0.8661475708816772,False,medium,small,1,train
cju8c1a0ws7o208181c6lbsom,546,625,546,625,0.3423003663003663,1,1,0.7606446582638613,False,large,large,2,train
cju8c2rqzs5t80850d0zky5dy,490,615,490,615,0.3112493777999005,1,1,0.6174155416627621,False,large,large,2,train
cju8c3xs7sauj0801ieyzezr5,546,626,546,626,0.2268224320939975,1,1,0.7677633599651383,False,large,large,1,train
cju8c5223s8j80850b4kealt4,529,619,529,619,0.0712656244751123,1,1,0.4008331778469611,True,medium,small,1,train
cju8c5mxls96t0850wvkvsity,531,609,531,609,0.1299960727196262,1,1,0.8661738310065132,False,large,medium,4,train
cju8c5zcbsdfz0801o5t6jag1,546,626,546,626,0.0262144671090358,1,1,0.8255640685765175,True,medium,small,1,train
cju8c6hnxsdvr0801wn0vrsa6,531,617,531,617,0.0110735684177433,1,1,0.7907972752151206,False,small,small,1,train
cju8c82iosagu0817l74s4m5g,547,626,547,626,0.3634959202387697,1,1,0.5972743670627332,False,large,large,1,train
cju8c9akjsdjj0850s67uzlxq,518,570,518,570,0.121167784325679,1,1,0.7971486267485084,False,large,medium,2,train
cju8ca4geseia0850i2ru11hw,529,617,529,617,0.0913683810620938,1,1,0.6127867009060265,True,medium,medium,4,train
cju8cattbsivm0818p446wgel,531,621,531,621,0.3928115456814384,1,1,0.7389557586731164,True,large,large,1,train
cju8cbsyssiqj0871gr4jedjp,531,571,531,571,0.1431558603038908,1,1,0.83894134289145,False,large,medium,0,test
cju8cdeazsm8h0801jxifmzur,547,626,547,626,0.1272202136544965,1,1,0.8510146422599602,False,large,medium,2,val
cju8ceacrsqkr0755hdz145es,492,566,492,566,0.0391744951018414,1,1,0.777171958726097,False,medium,small,3,train
cju8cgi2kspp308011nxdtjp6,530,619,530,619,0.0294296948821897,1,1,0.8546613881957391,False,medium,small,2,val
cju8chdlqsu620755azjty1tj,530,622,530,622,0.1054116362312685,1,1,0.858195323031962,False,large,medium,4,train
cju8chxndsre008015uisl4si,444,605,444,605,0.036076986076986,1,1,0.84384781242005,True,medium,small,3,train
cju8cj10qsrau0871o2dr6ai1,530,622,530,622,0.0709063884001698,1,1,0.8825134008967693,False,medium,small,4,train
cju8clorgsuwn08714toqb7v6,531,570,531,570,0.1244523738725344,1,1,0.8052352194256243,False,large,medium,1,val
cju8cwy02t9eq08185qn12c02,547,626,547,626,0.1293754490073651,1,1,0.8242844257817573,False,large,medium,4,train
cju8czvnztbf40871b4m7t78w,546,626,546,626,0.1335182389495488,1,1,0.7132344790273897,False,large,medium,2,train
cju8d2q30tfhs0801n7lx77xl,546,614,546,614,0.1696406199663528,1,1,0.8265396477987038,False,large,large,3,val
cju8d4jgatgpj0871q2ophhkm,531,622,531,622,0.1456785413676797,1,1,0.8403705947920292,False,large,medium,2,train
cju8dic9mtppa0987swn23wbc,531,611,531,611,0.2452248636886213,1,1,0.7204621543323007,False,large,large,1,train
cju8djdqztu6408506pzhlo18,530,611,530,611,0.0894759596084365,1,1,0.7813537196118223,False,medium,medium,2,train
cju8dk7eztzup08182yxko5zh,528,623,528,623,0.0548026411790456,1,1,0.8240383780666913,False,medium,small,4,train
cju8dm2cau2km0818jsv9eeq2,547,626,547,626,0.1175333360590149,1,1,0.4900257346974278,False,large,medium,1,train
cju8dn0c3u2v50801k8rvq02f,1070,1348,1070,1348,0.3139126154358135,1,1,0.8064842553254316,False,large,large,4,train
cju8doa16u5gh0818w1ywda3q,529,622,529,622,0.7187133401005354,1,1,0.7869103485339924,False,large,large,0,test
cju8dpa89u6l80818dj6lldh9,529,623,529,623,0.1193990903215431,1,1,0.5017535716756996,False,large,medium,4,train
cju8dqkrqu83i0818ev74qpxq,1070,1348,1070,1348,0.5962082975124102,1,1,0.5606903502899903,False,large,large,2,train
cjyzjzssvd8pq0838f4nolj5l,576,720,576,720,0.0342351466049382,1,2,0.4571863214870942,False,medium,small,1,train
cjyzk8qieoboa0848ogj51wwm,576,720,576,720,0.4736376350308642,1,1,0.7264140392660601,False,large,large,1,train
cjyzkmjy8evns070165gf9dmq,576,720,576,720,0.0972222222222222,1,1,0.8480233471943249,False,medium,medium,2,train
cjyzkpsbjdsjq07211dfi4sru,576,720,576,720,0.0245804398148148,1,1,0.6475457417211092,True,medium,small,0,test
cjyzl833ndne80838pzuq6ila,576,720,576,720,0.135378086419753,1,1,0.7373781401567276,False,large,medium,0,test
cjyzlw7f9faqr070129au64sq,576,720,576,720,0.0940706983024691,1,1,0.8078560968890467,False,medium,medium,0,test
cjyztzaqtrv430848l8xgcerw,576,720,576,720,0.1960961612654321,1,1,0.6421646824230687,False,large,large,1,train
cjyzu3reghjya0794w7pwoi50,576,720,576,720,0.1207368827160493,1,1,0.6173113538739468,False,large,medium,3,train
cjyzu9th0qt4r0a46pyl4zik0,576,720,576,720,0.065991512345679,1,1,0.7182342365854396,True,medium,small,4,train
cjyzufihqquiw0a46jatrbwln,576,720,576,720,0.3969690393518518,1,1,0.5818850993954893,False,large,large,4,train
cjyzuio1qgh040763k56deohv,576,720,576,720,0.0124975887345679,1,1,0.8433216337163433,True,small,small,0,test
cjyzul1qggwwj07216mhiv5sy,1072,1920,1072,1920,0.0456574549129353,1,1,0.828055928883875,False,medium,small,3,train
cjyzurzvohqnr0794es1itzek,576,720,576,720,0.1473620756172839,1,1,0.8342935475996277,False,large,medium,4,val
cjz14qsk2wci60794un9ozwmw,576,720,576,720,0.1093991126543209,1,1,0.7471361357576941,False,large,medium,0,test
ck2395w2mb4vu07480otsu6tw,576,720,576,720,0.1243320794753086,1,1,0.7445475480120579,False,large,medium,2,train
ck2bxiswtxuw80838qkisqjwz,520,621,520,621,0.4423882076055989,1,2,0.3461365171086603,False,large,large,1,val
ck2bxknhjvs1x0794iogrq49k,528,603,528,603,0.1198018744660535,2,2,0.5892883940148044,False,large,medium,4,train
ck2bxlujamu330725szlc2jdu,576,720,576,720,0.0379943094135802,1,1,0.727943637316904,False,medium,small,2,train
ck2bxpfgxu2mk0748gsh7xelu,531,621,531,621,0.0666988121340041,1,1,0.3762862713678058,True,medium,small,2,train
ck2bxqz3evvg20794iiyv5v2m,576,720,576,720,0.0872492283950617,1,1,0.7026790458723393,True,medium,medium,4,train
ck2bxskgxxzfv08386xkqtqdy,530,585,530,585,0.0709304950814384,2,2,0.4206280960607977,False,medium,small,4,train
ck2bxw18mmz1k0725litqq2mc,528,600,528,600,0.3056944444444444,1,1,0.6037157201504466,True,large,large,3,train
ck2da7fwcjfis07218r1rvm95,576,720,576,720,0.0373890817901234,1,1,0.7921258501781279,True,medium,small,0,test
